화성사,지역사찰,경상남도,진주시,호탄동,128.1330998,35.1626189
조남사,지역사찰,경상남도,함안군,가야읍,128.4170789,35.2594827
성불사,지역사찰,경상북도,칠곡군,동명면,128.6085837,35.99963196
정심사,지역사찰,충청남도,홍성군,홍북읍,126.7041488,36.66110668
성불사법화종,지역사찰,제주특별자치도,제주시,한경면,126.2602282,33.34015544
대도암,지역사찰,경상남도,거창군,남상면,127.90486,35.63129266
천성암,지역사찰,대전광역시,동구,낭월동,127.4799385,36.29034837
명성사,지역사찰,충청남도,아산시,영인면,126.9950468,36.89899688
남산사,지역사찰,경상북도,경주시,남산동,129.2432924,35.78850618
수암사,지역사찰,경상북도,성주군,벽진면,128.2240343,35.96646186
도선사,지역사찰,경상남도,함안군,가야읍,128.4255286,35.25690009
대덕사,지역사찰,부산광역시,기장군,장안읍,129.2600325,35.31854167
성련사,지역사찰,대구광역시,동구,신용동,128.643244,35.98568876
도원정사,지역사찰,경기도,파주시,문산읍,126.805599,37.86486399
흥덕사,지역사찰,경상남도,김해시,한림면,128.8335496,35.27319548
문수암,지역사찰,충청북도,진천군,진천읍,127.3920112,36.82126532
백운사,지역사찰,경상남도,창원시 마산합포구,교방동,128.5519362,35.20895893
은혜사,지역사찰,경상남도,김해시,동상동,128.8895815,35.23821003
지안사,지역사찰,경상북도,성주군,벽진면,128.2006458,35.94443788
불심다원,지역사찰,충청북도,청주시 흥덕구,비하동,127.4126568,36.63030011
진불암,지역사찰,전라남도,담양군,담양읍,126.9740659,35.31911259
광성사,지역사찰,부산광역시,서구,아미동2가,129.0166932,35.09877084
천중사,지역사찰,서울특별시,성북구,정릉동,127.0079404,37.60555586
해원정사,지역사찰,서울특별시,마포구,성산동,126.9165769,37.56138437
자비정사,지역사찰,서울특별시,종로구,구기동,126.9551046,37.60698509
화광사,지역사찰,충청북도,보은군,삼승면,127.7236651,36.39838224
가슬갑사,지역사찰,경상북도,청도군,운문면,129.0011661,35.66429791
감로사,지역사찰,충청남도,논산시,상월면,127.1921448,36.31829462
약수사,지역사찰,강원도,홍천군,서석면,128.1949291,37.77959233
천안사불당포교원,지역사찰,충청남도,천안시 서북구,불당동,127.1071732,36.80512478
마니또,토속/특산물/기념품매장,충청남도,부여군,부여읍,126.9109819,36.28165952
천문암,지역사찰,충청북도,청주시 상당구,수동,127.4959228,36.63795901
한국불교여래종총무원,지역사찰,충청북도,옥천군,동이면,127.6739455,36.27546858
약명사,지역사찰,경상남도,밀양시,초동면,128.6847537,35.44441354
통불사,지역사찰,충청북도,제천시,송학면,128.2640365,37.16481844
